"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL4297703";"BMS-962476";"BMS-962476";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095367";"VUROLENATIDE";"GLP-1-XTEN|NB-1001|NB1001|NM-002|VUROLENATIDE";"Protein";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108682";"TERGENPUMATUCEL-L";"TERGENPUMATUCEL-L";"Cell";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594501";"TAK-137";"TAK-137";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095269";"CA-170";"AURIGENE 1|CA 170|CA-170";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2001019";"PF-04217903";"MET TYROSINE KINASE INHIBITOR PF-04217903|PF-04217903|PF-4217903";"Small molecule";"1.0";"372.39";"359";"501";"1.67";"107.43";"9";"1";"0";"5";"N";"0.50";"None";"4.49";"1.34";"1.33";"5";"MOL";"0";"28";"9";"1";"0";"372.1447";"-2.00";"NEUTRAL";"C19H16N8O";"OCCn1cc(-c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)cn1";"PDMUGYOXRHVNMO-UHFFFAOYSA-N"
"CHEMBL2108882";"SIBROTUZUMAB";"SIBROTUZUMAB|Sibrotuzumab";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594580";"NJH-395";"NJH 395|NJH-395|NJH395";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1829335";"IRDABISANT";"CEP 26401|CEP-26401|IRDABISANT|Irdabisant";"Small molecule";"1.0";"313.40";"22";"58";"2.69";"58.22";"4";"1";"0";"6";"N";"0.83";"10.43";"9.57";"1.81";"-0.13";"2";"MOL";"0";"23";"5";"1";"0";"313.1790";"-1.58";"BASE";"C18H23N3O2";"C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1";"XUKROCVZGZNGSI-CQSZACIVSA-N"
"CHEMBL4297899";"AZD-0156";"AZD 0156|AZD-0156|AZD0156";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545136";"PF-00337210";"PF-00337210|PF-337210";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802151";"PELCITOCLAX";"PELCITOCLAX";"Small molecule";"1.0";"1281.87";"2";"2";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1280.3035";"None";"None";"C57H66ClF4N6O11PS4";"Cc1c(S(C)(=O)=O)c(-c2cc(F)cc(N3CCN(c4ccc(NS(=O)(=O)c5ccc(N[C@H](CCN6CCC(C(=O)OCCCP(=O)(O)O)CC6)CSc6ccccc6)c(S(=O)(=O)C(F)(F)F)c5)cc4)CC3)c2)c(-c2ccc(Cl)cc2)n1C(C)C";"QIOCQCYXBYUYLH-YACUFSJGSA-N"
"CHEMBL4297459";"CC-11006";"CC 11006|CC-11006";"Small molecule";"1.0";"355.35";"";"";"0.11";"112.65";"5";"2";"0";"4";"N";"0.74";"11.59";"None";"-0.26";"-0.26";"1";"MOL";"0";"26";"8";"2";"0";"355.1168";"-0.82";"NEUTRAL";"C18H17N3O5";"O=C1CCC(N2C(=O)c3cccc(CNC(=O)C4CC4)c3C2=O)C(=O)N1";"ZBXHNCURDISBRO-UHFFFAOYSA-N"
"CHEMBL4298072";"MARZEPTACOG ALFA (ACTIVATED)";"CB-813|MARZEPTACOG ALFA (ACTIVATED)|MARZEPTACOG ALPHA|PF-05280602";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3976807";"PCO-371";"PC-0371|PCO-371|PCO371";"Small molecule";"1.0";"635.67";"7";"21";"3.32";"137.48";"7";"2";"1";"7";"N";"0.45";"8.59";"2.53";"3.81";"3.78";"2";"MOL";"0";"44";"11";"2";"2";"635.2025";"-0.85";"NEUTRAL";"C29H32F3N5O6S";"Cc1cc(N2C(=O)NC(=O)C2(C)C)cc(C)c1CCS(=O)(=O)N1CCC2(CC1)N=C(c1ccc(OC(F)(F)F)cc1)NC2=O";"LDZJFVOUPUFOHX-UHFFFAOYSA-N"
"CHEMBL5095173";"CAMSIRUBICIN";"5-IMINO-13-DEOXYDOXORUBICIN|CAMSIRUBICIN|GPX-150|GPX150";"Small molecule";"1.0";"528.56";"";"";"1.01";"195.78";"11";"7";"3";"5";"N";"0.23";"8.28";"9.58";"0.00";"-0.78";"2";"MOL";"0";"38";"11";"8";"3";"528.2108";"1.83";"BASE";"C27H32N2O9";"COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(CCO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1";"GNCWGPLZJLZZPI-KUIJCEFOSA-N"
"CHEMBL4297816";"PX-478";"PX 478|PX-478";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650309";"IM-156";"HL-156A|HL156A|HL271 ACETATE|IM-156|IM156";"Small molecule";"1.0";"375.35";"";"";"2.55";"84.23";"3";"4";"0";"2";"N";"0.50";"None";"10.17";"3.10";"0.11";"1";"MOL";"0";"22";"6";"4";"0";"315.1307";"-1.01";"BASE";"C15H20F3N5O3";"CC(=O)O.N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1";"AGFDCTOLSXWRDZ-UHFFFAOYSA-N"
"CHEMBL1870796";"PIVAGABINE";"CXB-722|CXB722|PIVAGABINE";"Small molecule";"1.0";"187.24";"4";"16";"1.01";"66.40";"2";"2";"0";"4";"N";"0.65";"4.75";"None";"1.00";"-1.60";"0";"MOL";"0";"13";"4";"2";"0";"187.1208";"-0.60";"ACID";"C9H17NO3";"CC(C)(C)C(=O)NCCCC(=O)O";"SRPNQDXRVRCTNK-UHFFFAOYSA-N"
"CHEMBL4297419";".ALPHA.-PYRROLIDINONONANOPHENONE";".ALPHA.-PNP|.ALPHA.-PYRROLIDINONONANOPHENONE|PV-10";"Small molecule";"1.0";"287.45";"";"";"4.69";"20.31";"2";"0";"0";"9";"N";"0.48";"None";"7.81";"5.14";"4.59";"1";"MOL";"0";"21";"2";"0";"0";"287.2249";"-0.33";"NEUTRAL";"C19H29NO";"CCCCCCCC(C(=O)c1ccccc1)N1CCCC1";"RYJXAZXFWIWTOJ-UHFFFAOYSA-N"
"CHEMBL4650279";"BDTX189";"BDTX-189|BDTX189|TUXOBERTINIB";"Small molecule";"1.0";"561.04";"";"";"4.84";"110.73";"9";"2";"1";"11";"N";"0.25";"12.54";"6.34";"4.13";"4.09";"4";"MOL";"0";"40";"10";"2";"1";"560.1939";"-1.73";"NEUTRAL";"C29H29ClN6O4";"C=CC(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1OCCN1CCOCC1";"HIBPKFXWOPYJPZ-UHFFFAOYSA-N"
"CHEMBL2108842";"ALVIRCEPT SUDOTOX";"ALVIRCEPT SUDOTOX|SCD4-PE40|U-85,855|U-85855";"Protein";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1743031";"INDATUXIMAB RAVTANSINE";"BT-062|INDATUXIMAB RAVTANSINE|Indatuximab ravtansine";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109615";"MRA 003 US";"MRA 003 US";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1908351";"INTOPLICINE";"INTOPLICINE|RP 60475|RP-60475 FREE BASE";"Small molecule";"1.0";"348.45";"11";"49";"4.25";"64.18";"4";"3";"0";"5";"N";"0.47";"8.85";"10.63";"1.97";"-0.21";"4";"MOL";"0";"26";"5";"3";"0";"348.1950";"-0.31";"BASE";"C21H24N4O";"Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12";"QROONAIPJKQFMC-UHFFFAOYSA-N"
"CHEMBL3545248";"DS-7423";"DS-7423";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109437";"KHK-2866";"KHK-2866|KHK2866";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4298008";"LYMPHOCYTE ACTIVATION GENE 3 PROTEIN";"CD-223|CD223|LAG-3|LYMPHOCYTE ACTIVATION GENE 3 PROTEIN";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2029988";"CEP-32496";"AB-024|AC-013773|AGERAFENIB|CEP-32496|RXDX 105|RXDX-105";"Small molecule";"1.0";"517.46";"341";"445";"5.91";"120.63";"8";"2";"2";"7";"N";"0.31";"8.26";"2.90";"5.14";"5.09";"4";"MOL";"0";"37";"10";"2";"2";"517.1573";"-1.37";"NEUTRAL";"C24H22F3N5O5";"COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC";"DKNUPRMJNUQNHR-UHFFFAOYSA-N"
"CHEMBL4297921";"CARBOMER HOMOPOLYMER TYPE B (ALLYL PENTAERYTHRITOL CROSSLINKED)";"CARBOMER HOMOPOLYMER TYPE B|CARBOMER HOMOPOLYMER TYPE B (ALLYL PENTAERYTHRITOL CROSSLINKED)|CARBOPOL 974";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109138";"MOROLIMUMAB";"MOROLIMUMAB|Morolimumab";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1969664";"AZD-1080";"AZ-11548415|AZD-1080";"Small molecule";"1.0";"334.38";"153";"160";"2.64";"85.17";"5";"2";"0";"3";"N";"0.77";"6.97";"6.37";"1.90";"1.69";"3";"MOL";"0";"25";"6";"2";"0";"334.1430";"-1.40";"NEUTRAL";"C19H18N4O2";"N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1";"BLTVBQXJFVRPFK-UHFFFAOYSA-N"
"CHEMBL3545142";"OLOCROLIMUS";"SAR-943";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545265";"MLN-0415";"MLN-0415";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2106003";"CIPRALISANT MALEATE";"CIPRALISANT MALEATE|Cipralisant Maleate|GT-2331|GT2331|Perceptin";"Small molecule";"1.0";"332.40";"";"";"3.34";"28.68";"1";"1";"0";"2";"N";"0.75";"None";"6.62";"3.45";"3.39";"1";"MOL";"0";"16";"2";"1";"0";"216.1626";"0.12";"NEUTRAL";"C18H24N2O4";"CC(C)(C)CCC#C[C@@H]1C[C@H]1c1c[nH]cn1.O=C(O)/C=C\C(=O)O";"QIQWRCNAPQJQLL-COALEZEGSA-N"
"CHEMBL3545114";"KD3010";"KD3010";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095023";"LS-104";"LS-104|TYRENE CR-4";"Small molecule";"1.0";"320.35";"";"";"2.88";"93.35";"4";"3";"0";"5";"N";"0.34";"8.85";"None";"3.01";"2.99";"2";"MOL";"0";"24";"5";"3";"0";"320.1161";"-0.20";"NEUTRAL";"C19H16N2O3";"N#C/C(=C\C=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1";"DTCCYSMPUUYHOF-LHQXNBGVSA-N"
"CHEMBL5095243";"INCB-059872";"INCB 59872|INCB-059872|INCB059872";"Small molecule";"1.0";"386.54";"";"";"3.12";"61.80";"4";"2";"0";"9";"N";"0.68";"3.40";"10.51";"-0.12";"-2.18";"1";"MOL";"0";"28";"5";"2";"0";"386.2569";"0.07";"ZWITTERION";"C23H34N2O3";"COCC1(CN[C@@H]2C[C@H]2c2ccccc2)CCN(CC2(C(=O)O)CCC2)CC1";"WBPWDDPSYSUQJA-VQTJNVASSA-N"
"CHEMBL3683575";"MSC-2360844";"IOA 244|IOA-244|IOA244|MSC-2360844|MSC2360844";"Small molecule";"1.0";"526.59";"1";"1";"2.27";"93.97";"8";"0";"1";"4";"N";"0.51";"12.80";"6.98";"1.70";"1.56";"3";"MOL";"0";"37";"9";"0";"1";"526.1686";"-1.64";"NEUTRAL";"C26H27FN4O5S";"O=C(c1nn(-c2ccc(CN3CCOCC3)cc2)c2c1CS(=O)(=O)c1c(F)cccc1-2)N1CCOCC1";"NFHSJYKXENYICE-UHFFFAOYSA-N"
"CHEMBL2109574";"ASG-5ME";"ASG-5ME";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297806";"PF-06747143";"PF-06747143";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545091";"XEN403";"XEN403";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545300";"CP-459632";"CP-459632";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545240";"CLX-0921";"CLX-0921|THR-0921";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109124";"DORLIMOMAB ARITOX";"DORLIMOMAB ARITOX|Dorlimomab aritox|MDX-RA|ST-1 4197X-RA";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545201";"TA-5493";"TA-5493";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3545144";"TAS-115";"PAMUFETINIB|TAS-115";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109282";"RG-7636";"DEDN-6526A|RG-7636";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095203";"YIMITASVIR";"DAG-181|DAG181|YIMITASVIR";"Small molecule";"1.0";"855.05";"";"";"8.74";"174.64";"8";"4";"2";"11";"N";"0.10";"11.03";"5.78";"6.78";"6.77";"5";"MOL";"0";"63";"14";"4";"3";"854.4479";"-0.38";"NEUTRAL";"C49H58N8O6";"COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1ncc(-c2ccc(-c3ccc(-c4ccc5nc([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)[nH]c5c4)c4c3[C@@H]3CC[C@H]4C3)cc2)[nH]1)C(C)C";"CMLNPOWEANUBIB-XIGHHNHFSA-N"
"CHEMBL1743089";"VESENCUMAB";"MNRP-1685A|MNRP1685A|RG-7347|VESENCUMAB";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297714";"CALMANGAFODIPIR";"CALMANGAFODIPIR|CALMANGAFODIPIR (CA4MN(DPDP)5)|PLEDOX|PP100-01";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297610";"OLUTASIDENIB";"FT-2102|OLUTASIDENIB";"Small molecule";"1.0";"354.80";"6";"35";"2.92";"90.68";"5";"2";"0";"3";"N";"0.76";"13.49";"1.26";"1.89";"1.89";"3";"MOL";"0";"25";"6";"2";"0";"354.0884";"-1.36";"NEUTRAL";"C18H15ClN4O2";"C[C@H](Nc1ccc(C#N)n(C)c1=O)c1cc2cc(Cl)ccc2[nH]c1=O";"NEQYWYXGTJDAKR-JTQLQIEISA-N"
"CHEMBL4297595";"LISAVANBULIN";"BAL 101553|BAL-101553|BAL101553|LISAVANBULIN|MICROTUBULE-TARGETED AGENT BAL101553";"Small molecule";"1.0";"515.58";"";"";"2.69";"190.77";"11";"4";"2";"13";"N";"0.15";"12.85";"10.20";"1.31";"-2.06";"4";"MOL";"0";"38";"12";"6";"3";"515.2393";"-1.18";"BASE";"C26H29N9O3";"N#CCCNc1nonc1-c1nc2ccccc2n1CC(=O)c1ccc(NC(=O)[C@@H](N)CCCCN)cc1";"NIPZLALJRAHABJ-IBGZPJMESA-N"
"CHEMBL4594548";"VULINACIMAB";"HLX-06|HLX06|VULINACIMAB";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1093059";"BARDOXOLONE";"2-CYANO-3,12-DIOXOOLEANA-1,9(11)-DIEN-28-OIC ACID|BARDOXOLONE|CDDO|RTA 401|RTA-401";"Small molecule";"1.0";"491.67";"79";"110";"6.29";"95.23";"4";"1";"1";"1";"N";"0.46";"4.60";"None";"6.40";"3.68";"0";"MOL";"0";"36";"5";"1";"1";"491.3036";"2.31";"ACID";"C31H41NO4";"CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1";"TXGZJQLMVSIZEI-UQMAOPSPSA-N"
"CHEMBL4650377";"AV-380";"AV-380|AV-380 (GDF15 MAB)";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109516";"SS1(DSFV)-PE38";"SS1(DSFV)-PE38";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650286";"M4344";"GARTISERTIB|M 4344|M-4344|M4344|VX-803";"Small molecule";"1.0";"541.56";"1";"4";"1.00";"134.22";"10";"2";"1";"5";"N";"0.49";"13.38";"6.69";"0.74";"0.73";"3";"MOL";"0";"39";"12";"3";"2";"541.2361";"-1.42";"NEUTRAL";"C25H29F2N9O3";"Nc1nn2cc(F)cnc2c1C(=O)Nc1cncc(F)c1N1CCC(C(=O)N2CCN(C3COC3)CC2)CC1";"QAYHKBLKSXWOEO-UHFFFAOYSA-N"
"CHEMBL4650459";"PLAZINEMDOR";"CAD-9303|PLAZINEMDOR";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2104985";"TALOTREXIN AMMONIUM";"NSC-712783|PT-523|PT523|TALOTREXIN AMMONIUM";"Small molecule";"1.0";"590.60";"";"";"1.29";"248.43";"11";"7";"3";"12";"N";"0.12";"3.15";"2.78";"0.11";"-6.19";"4";"MOL";"0";"42";"15";"9";"3";"573.2084";"-0.62";"ACID";"C27H30N10O6";"N.Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1";"CURXCENNYPPKOS-FYZYNONXSA-N"
"CHEMBL3545121";"EPITINIB";"EPITINIB|HMPL-813";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4650306";"PP-F11N LUTETIUM LU-177";"(177LU)PP-F11N|177LU-PP-F11N|LUTETIUM LU 177 PP-F11N|PP-F11N LUTETIUM LU-177|PP-F11N(177LU)";"Protein";"1.0";"2204.99";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"NONE";"0";"None";"None";"None";"None";"2201.7602";"None";"None";"C90H120LuN19O35";"";""
"CHEMBL5095270";"CC-94676";"CC 94676|CC-94676|CC94676";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297601";"ROCACETRAPIB";"CKD-519|ROCACETRAPIB";"Small molecule";"1.0";"601.60";"";"";"9.54";"38.77";"3";"0";"2";"6";"N";"0.31";"None";"None";"8.94";"8.94";"2";"MOL";"0";"42";"4";"0";"2";"601.2427";"0.26";"NEUTRAL";"C31H34F7NO3";"COc1cc(F)c(C(C)C)cc1C1=C(CN2C(=O)O[C@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)[C@@H]2C)CC(C)(C)CC1";"GBHPDJQHZADVAA-SOKVYYICSA-N"
"CHEMBL4297708";"BMS-986258";"ANTI-TIM-3 ANTIBODY BMS-986258|BMS 986258|BMS-986258|ONO-7807";"Unknown";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4802251";"EMPRUMAPIMOD";"EMPRUMAPIMOD|PF-06802861|PF-07265803";"Small molecule";"1.0";"473.52";"";"";"3.40";"102.48";"6";"2";"0";"8";"N";"0.52";"13.70";"9.11";"2.30";"0.58";"3";"MOL";"0";"34";"8";"3";"0";"473.2238";"-1.36";"BASE";"C24H29F2N5O3";"CN(C)CC[C@H](NC(=O)c1cc2c(cnn2C(C)(C)C)cc1Oc1ccc(F)cc1F)C(N)=O";"GHTYIKRPXXXLDM-SFHVURJKSA-N"
"CHEMBL1743061";"RAFIVIRUMAB";"CR-57|RAFIVIRUMAB|Rafivirumab";"Antibody";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL438945";"HUMAN NEUROPEPTIDE Y";"HUMAN NEUROPEPTIDE Y";"Protein";"1.0";"4271.75";"9";"33";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"4269.0814";"None";"None";"C189H285N55O57S";"CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(N)=O)[C@@H](C)O)[C@@H](C)CC";"XKWCTHKJQNUFOQ-HRPSIEBRSA-N"
"CHEMBL4297676";"PIMASERTIB HYDROCHLORIDE";"EMD 1036950|EMD-1036950|MSC-1936369B|MSC1936369B|PIMASERTIB HYDROCHLORIDE";"Small molecule";"1.0";"467.67";"";"";"1.65";"94.48";"5";"4";"0";"6";"N";"0.52";"13.76";"3.72";"2.32";"2.32";"2";"MOL";"0";"23";"6";"4";"0";"431.0142";"-1.43";"NEUTRAL";"C15H16ClFIN3O3";"Cl.O=C(NC[C@H](O)CO)c1ccncc1Nc1ccc(I)cc1F";"HIEXZUXKTABHCP-PPHPATTJSA-N"
"CHEMBL105184";"BIFENDATE";".ALPHA.-DDB|BIFENDATE|DIMETHYL DICARBOXYLATE BIPHENYL|DIPHENYL DIMETHYL BICARBOXYLATE";"Small molecule";"1.0";"418.35";"17";"67";"2.40";"107.98";"10";"0";"0";"5";"N";"0.67";"None";"None";"2.56";"2.56";"2";"MOL";"0";"30";"10";"0";"0";"418.0900";"0.42";"NEUTRAL";"C20H18O10";"COC(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c3c1OCO3)OCO2";"JMZOMFYRADAWOG-UHFFFAOYSA-N"
"CHEMBL4297897";"RADAVIRSEN";"AVI-7100|RADAVIRSEN";"Oligonucleotide";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1258517";"PKI-179";"PKI-179";"Small molecule";"1.0";"488.55";"20";"36";"2.78";"117.63";"9";"2";"0";"5";"N";"0.56";"11.15";"6.33";"3.83";"3.79";"3";"MOL";"0";"36";"11";"2";"1";"488.2284";"-1.31";"NEUTRAL";"C25H28N8O3";"O=C(Nc1ccncc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3C4CCC3COC4)n2)cc1";"WXUUCRLKXQMWRY-UHFFFAOYSA-N"
"CHEMBL3545008";"SAR-260301";"SAR-260301|SAR260301";"Small molecule";"1.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
