"ChEMBL ID";"Name";"Synonyms";"Type";"Max Phase";"Molecular Weight";"Targets";"Bioactivities";"AlogP";"Polar Surface Area";"HBA";"HBD";"#RO5 Violations";"#Rotatable Bonds";"Passes Ro3";"QED Weighted";"CX Acidic pKa";"CX Basic pKa";"CX LogP";"CX LogD";"Aromatic Rings";"Structure Type";"Inorganic Flag";"Heavy Atoms";"HBA (Lipinski)";"HBD (Lipinski)";"#RO5 Violations (Lipinski)";"Molecular Weight (Monoisotopic)";"Np Likeness Score";"Molecular Species";"Molecular Formula";"Smiles";"Inchi Key"
"CHEMBL2108221";"ALOE";"ALOE|ALOE (ALOE BARBADENSIS)|ALOE BARBADENSIS LEAF|ALOE BARBADENSIS LEAF JUICE|ALOE BARBADENSIS LEAF JUICE POWDER|ALOE BARBADENSIS LEAF POWDER|ALOE BARBADENSIS LEAF WATER|ALOE BARBADENSIS MILLER LEAF|ALOE CAPENSIS LEAF|ALOE FEROX MILLER LEAF|ALOE FOLIUM (ALOE VERA)|ALOE HERBA (ALOE VERA)|ALOE LEAF|ALOE LEAF INSPICCATED JUICE|ALOE LEAF JUICE|ALOE LEAF LATEX|ALOE SOCOTRINA|ALOE VERA|ALOE VERA DRY LEAF JUICE|ALOE VERA GEL|ALOE VERA JUICE|ALOE VERA LEAF|ALOE VERA LEAF EXUDATE|ALOE VERA LEAF JUICE|ALOE VERA LEAF MUCILAGE|ALOE VERA LEAF POWDER|ALOE VERA LEAF RESIN|ALOE VERA MUCILAGE|ALOE VERA RESIN|ALOE VERA WHOLE|ALOE, UNSPECIFIED|ALOES|ALOES (ALOE BARBADENSIS)|ALOES-|B2348|BARBADOS ALOE WHOLE|BARBATOS ALOE LEAF|BARBATOS ALOE WHOLE|BURN PLANT WHOLE|COASTAL ALOE WHOLE|CURACAO ALOE LEAF|CURACAO ALOE WHOLE|FEMA NO. 2047|GHRITA KUMARI LEAF|GHRITA KUMARI WHOLE|INDIAN ALOE WHOLE|JAFFARABAD ALOE WHOLE|KANYASARA|LU HUI (ALOE VERA)|LU HUI YE|LUHUI (ALOE BARBADENSIS)|MEDITERRANEAN ALOE WHOLE|OLD ALOE|STAR CACTUS WHOLE|TRUE ALOE WHOLE|UNGUENTINE CACTUS WHOLE|WEST INDIAN ALOE WHOLE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108442";"MITUMOMAB";"BEC-2|BEC2|MITUMOMAB|Mitumomab";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3707307";"FABOMOTIZOLE";"AFOBAZOL|AFOBAZOLE|APHOBAZOLE|CM-346|FABOMOTIZOLE|OBENOXAZINE";"Small molecule";"3.0";"307.42";"3";"10";"2.39";"50.38";"5";"1";"0";"6";"N";"0.83";"10.41";"6.67";"2.31";"2.24";"2";"MOL";"0";"21";"5";"1";"0";"307.1354";"-2.28";"NEUTRAL";"C15H21N3O2S";"CCOc1ccc2nc(SCCN3CCOCC3)[nH]c2c1";"WWNUCVSRRUDYPP-UHFFFAOYSA-N"
"CHEMBL2391146";"ANGIOTENSIN";"ANGIOTENSIN";"Protein";"3.0";"956.07";"1";"1";"-2.72";"406.34";"13";"14";"3";"26";"N";"0.03";"3.52";"11.45";"-7.32";"-7.29";"2";"BOTH";"0";"68";"25";"16";"3";"955.4876";"0.03";"ZWITTERION";"C43H65N13O12";"CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C";"JSQIKKVBLLHQSQ-AWJAZODESA-N"
"CHEMBL4298085";"FIANLIMAB";"FIANLIMAB|REGN-3767|REGN3767";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2322189";"FOSFOMYCIN SODIUM";"FOSFOMYCIN DISODIUM|FOSFOMYCIN SODIUM|NSC-136017";"Small molecule";"3.0";"160.04";"1";"1";"-0.09";"70.06";"2";"2";"0";"1";"N";"0.39";"1.25";"None";"-0.74";"-3.18";"0";"MOL";"0";"8";"4";"2";"0";"138.0082";"0.93";"ACID";"C3H6NaO4P";"C[C@@H]1O[C@@H]1P(=O)([O-])O.[Na+]";"JHXHBFDOOUMZSP-LJUKVTEVSA-M"
"CHEMBL348475";"TARIQUIDAR";"TARIQUIDAR|XR-9576|XR9576";"Small molecule";"3.0";"646.74";"40";"308";"6.37";"111.25";"8";"2";"2";"11";"N";"0.17";"13.90";"8.36";"5.68";"4.68";"5";"MOL";"0";"48";"10";"2";"2";"646.2791";"-1.07";"NEUTRAL";"C38H38N4O6";"COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2";"LGGHDPFKSSRQNS-UHFFFAOYSA-N"
"CHEMBL4297934";"DIAPEP-277";"DIAPEP-277|DIAPEP277";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3182314";"SIVELESTAT SODIUM";"EI-546|ELASPOL|LY-544349 SODIUM HYDRATE|LY544349 SODIUM HYDRATE|ONO-5046 SODIUM HYDRATE|ONO-5046.NA|SIVELESTAT SODIUM|SIVELESTAT SODIUM HYDRATE|SIVELESTAT SODIUM SALT TETRAHYDRATE|SIVELESTAT SODIUM TETRAHYDRATE";"Small molecule";"3.0";"528.51";"5";"11";"2.25";"138.87";"6";"3";"0";"7";"N";"0.45";"2.77";"None";"2.42";"-2.01";"2";"MOL";"0";"30";"9";"3";"0";"434.1148";"-1.22";"ACID";"C20H29N2NaO11S";"CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)[O-])cc1.O.O.O.O.[Na+]";"PLHREJBSQUSUCW-UHFFFAOYSA-M"
"CHEMBL4650416";"PLASMALYTE A";"PLASMA-LYTE A|PLASMALYTE A";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108725";"ANIVAMERSEN";"ANIVAMERSEN|RB-007|RB007";"Oligonucleotide";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2109150";"LINTUZUMAB";"HUM-195|HUM195|Huma-195-Gelonin|LINTUZUMAB|Lintuzumab|SGN-33|Zamyl";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1256772";"TIAPRIDE HYDROCHLORIDE";"GRAMALIL|ITALPRID|LUXOBEN|SEREPRILE|TIAPRIDAL|TIAPRIDE HCL|TIAPRIDE HYDROCHLORIDE|TIAPRIDEX";"Small molecule";"3.0";"364.90";"16";"24";"1.17";"75.71";"5";"1";"0";"8";"N";"0.78";"13.23";"7.64";"0.46";"0.02";"1";"MOL";"0";"22";"6";"1";"0";"328.1457";"-1.85";"NEUTRAL";"C15H25ClN2O4S";"CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC.Cl";"OTFDPNXIVHBTKW-UHFFFAOYSA-N"
"CHEMBL3301601";"VERUBECESTAT";"MK-8931|SCH 900931|SCH-900931|SCH900931|VERUBECESTAT";"Small molecule";"3.0";"409.42";"14";"53";"1.42";"117.75";"6";"2";"0";"3";"N";"0.79";"13.85";"5.68";"1.23";"1.22";"2";"MOL";"0";"28";"8";"3";"0";"409.1020";"-1.48";"NEUTRAL";"C17H17F2N5O3S";"CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O";"YHYKUSGACIYRML-KRWDZBQOSA-N"
"CHEMBL2108370";"INOLIMOMAB";"BT-563|INOLIMOMAB|Inolimomab|LEUCOTAC|LEUKOTAC";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4594446";"DOTINURAD";"DOTINURAD|FYU-981";"Small molecule";"3.0";"358.20";"4";"20";"3.09";"74.68";"4";"1";"0";"1";"N";"0.85";"5.65";"None";"2.61";"1.03";"2";"MOL";"0";"22";"5";"1";"0";"356.9629";"-0.99";"ACID";"C14H9Cl2NO4S";"O=C(c1cc(Cl)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21";"VOFLAIHEELWYGO-UHFFFAOYSA-N"
"CHEMBL2107378";"TEDISAMIL SESQUIFUMARATE";"KC-8857 SESQUIFUMARATE|KC8857|PULZIUM|TEDISAMIL SESQUIFUMARATE";"Small molecule";"3.0";"925.17";"";"";"3.23";"6.48";"2";"0";"0";"4";"N";"0.78";"None";"9.26";"2.78";"0.65";"0";"MOL";"0";"21";"2";"0";"0";"288.2565";"0.02";"BASE";"C50H76N4O12";"C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.C1CCC2(C1)[C@H]1CN(CC3CC3)C[C@@H]2CN(CC2CC2)C1.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O";"AZPYPAVFNGFTGB-ORRJWUSCSA-N"
"CHEMBL519846";"RO-0622";"AZVUDINE|RO 0622|RO-0622";"Small molecule";"3.0";"286.22";"12";"69";"-0.95";"159.36";"8";"3";"0";"3";"N";"0.37";"-10.69";"None";"-1.28";"-1.39";"1";"MOL";"0";"20";"10";"4";"0";"286.0826";"0.90";"ACID";"C9H11FN6O4";"[N-]=[N+]=N[C@]1(CO)O[C@@H](n2ccc(N)nc2=O)[C@@H](F)[C@@H]1O";"KTOLOIKYVCHRJW-XZMZPDFPSA-N"
"CHEMBL358850";"D-LACTIC ACID";"D-(-)-LACTIC ACID|D-LACTIC ACID|LACTIC ACID, D-|Lactate|PROPANOIC ACID, 2-HYDROXY-, (2R)-";"Small molecule";"3.0";"90.08";"13";"33";"-0.55";"57.53";"2";"2";"0";"1";"Y";"0.45";"3.78";"None";"-0.47";"-3.74";"0";"MOL";"0";"6";"3";"2";"0";"90.0317";"0.53";"ACID";"C3H6O3";"C[C@@H](O)C(=O)O";"JVTAAEKCZFNVCJ-UWTATZPHSA-N"
"CHEMBL1214598";"UMIFENOVIR";"ARBIDOL|UMIFENOVIR";"Small molecule";"3.0";"477.42";"29";"98";"5.18";"54.70";"6";"1";"1";"7";"N";"0.38";"6.01";"9.87";"3.75";"3.74";"3";"MOL";"0";"29";"5";"1";"1";"476.0769";"-0.63";"ZWITTERION";"C22H25BrN2O3S";"CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12";"KCFYEAOKVJSACF-UHFFFAOYSA-N"
"CHEMBL1743071";"SIRUKUMAB";"CNTO 136|CNTO-136|SIRUKUMAB|Sirukumab";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2009034";"DIMESNA";"DIMESNA";"Small molecule";"3.0";"282.39";"";"";"0.14";"108.74";"6";"2";"0";"7";"N";"0.39";"-1.76";"None";"-1.12";"-5.87";"0";"MOL";"0";"14";"6";"2";"0";"281.9360";"0.07";"ACID";"C4H10O6S4";"O=S(=O)(O)CCSSCCS(=O)(=O)O";"BYUKOOOZTSTOOH-UHFFFAOYSA-N"
"CHEMBL1235551";"PRAZIQUANTEL, (R)-";"(-)-PRAZIQUANTEL|(R)-(-)-PRAZIQUANTEL|(R)-PRAZIQUANTEL|ARPRAZIQUANTEL|L-PRAZIQUANTEL|L-PZQ|MSC-2499550A|MSC2499550A|PRAZIQUANTEL, (-)-|PRAZIQUANTEL, (R)-";"Small molecule";"3.0";"312.41";"13";"19";"2.53";"40.62";"2";"0";"0";"1";"N";"0.80";"None";"None";"2.30";"2.30";"1";"MOL";"0";"23";"4";"0";"0";"312.1838";"-0.81";"NEUTRAL";"C19H24N2O2";"O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@@H]2C1";"FSVJFNAIGNNGKK-KRWDZBQOSA-N"
"CHEMBL320775";"NOLATREXED";"NOLATREXED";"Small molecule";"3.0";"284.34";"15";"26";"2.36";"84.66";"5";"2";"0";"2";"N";"0.75";"11.23";"4.72";"1.98";"1.98";"3";"MOL";"0";"20";"5";"3";"0";"284.0732";"-0.75";"NEUTRAL";"C14H12N4OS";"Cc1ccc2nc(N)[nH]c(=O)c2c1Sc1ccncc1";"XHWRWCSCBDLOLM-UHFFFAOYSA-N"
"CHEMBL2109253";"HOKT3";"HOKT3";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"SEQ";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL312443";"GABOXADOL";"GABOXADOL|Gaboxadol|LU 02-030|LU-02-030|LU-02030|MK-0928|NSC-759585";"Small molecule";"3.0";"140.14";"27";"60";"0.03";"58.29";"4";"2";"0";"0";"N";"0.53";"7.06";"4.99";"0.15";"-1.83";"1";"MOL";"0";"10";"4";"2";"0";"140.0586";"0.03";"NEUTRAL";"C6H8N2O2";"Oc1noc2c1CCNC2";"ZXRVKCBLGJOCEE-UHFFFAOYSA-N"
"CHEMBL4297732";"ZILTIVEKIMAB";"COR-001|COR001|ZILTIVEKIMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL4297190";"SURUFATINIB";"HMPL-012|SULFATINIB|SURUFATINIB";"Small molecule";"3.0";"480.59";"2";"6";"3.78";"112.24";"7";"3";"0";"10";"N";"0.32";"10.46";"7.50";"3.17";"2.82";"4";"MOL";"0";"34";"9";"3";"0";"480.1944";"-1.87";"NEUTRAL";"C24H28N6O3S";"Cc1cc2cc(Oc3ccnc(Nc4cccc(CS(=O)(=O)NCCN(C)C)c4)n3)ccc2[nH]1";"TTZSNFLLYPYKIL-UHFFFAOYSA-N"
"CHEMBL2303614";"CHONDROITIN SULFATE";"CHONDROITIN SULFATE|Chondroitin Sulfate";"Small molecule";"3.0";"531.53";"1";"3";"-4.44";"249.61";"12";"8";"3";"11";"N";"0.12";"-1.01";"None";"-6.75";"-11.48";"0";"MOL";"0";"35";"15";"8";"3";"531.1622";"1.12";"ACID";"C19H33NO14S";"CC(=O)N[C@@H]1[C@@H](COC[C@@H]2O[C@H](C(=O)O)[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](CS(=O)(=O)O)[C@@H](CO)O[C@H]1CO";"OAEOAAHCJGWJIC-CEVJMMQXSA-N"
"CHEMBL3707446";"RIVIPANSEL";"GMI-1070|PF-06460031|RIVIPANSEL";"Small molecule";"3.0";"1447.44";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"1446.3561";"None";"None";"C58H74N6O31S3";"C[C@@H]1O[C@@H](O[C@@H]2[C@@H](NC(=O)c3cc(=O)[nH]c(=O)[nH]3)C[C@@H](C(=O)NCCNC(=O)COCCOCC(=O)Nc3cc(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(S(=O)(=O)O)c34)C[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H](CC3CCCCC3)C(=O)O)[C@H]2OC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@@H]1O";"VXBNTHRZPJLRSS-PTCSXESPSA-N"
"CHEMBL267495";"NALFURAFINE";"MT-9938|NALFURAFINE";"Small molecule";"3.0";"476.57";"44";"123";"3.09";"86.38";"6";"2";"0";"5";"N";"0.65";"10.29";"9.51";"2.24";"0.42";"2";"MOL";"0";"35";"7";"2";"0";"476.2311";"1.28";"BASE";"C28H32N2O5";"CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5";"XGZZHZMWIXFATA-UEZBDDGYSA-N"
"CHEMBL1765292";"INDOBUFEN";"IBUSTRIN|INDOBUFEN|K-2930|K-3920";"Small molecule";"3.0";"295.34";"4";"7";"3.43";"57.61";"2";"1";"0";"4";"N";"0.94";"3.83";"None";"3.31";"0.06";"2";"MOL";"0";"22";"4";"1";"0";"295.1208";"-0.54";"ACID";"C18H17NO3";"CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1";"AYDXAULLCROVIT-UHFFFAOYSA-N"
"CHEMBL3585580";"LOBEGLITAZONE";"LOBEGLITAZONE|Lobeglitazone";"Small molecule";"3.0";"480.55";"2";"2";"3.69";"102.88";"9";"1";"0";"10";"N";"0.47";"6.62";"4.64";"4.31";"3.48";"3";"MOL";"0";"34";"9";"1";"0";"480.1467";"-0.73";"NEUTRAL";"C24H24N4O5S";"COc1ccc(Oc2cc(N(C)CCOc3ccc(CC4SC(=O)NC4=O)cc3)ncn2)cc1";"CHHXEZSCHQVSRE-UHFFFAOYSA-N"
"CHEMBL4594359";"PALTUSOTINE";"PALTUSOTINE";"Small molecule";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108345";"TRABEDERSEN";"A-12009 FREE ACID|TRABEDERSEN";"Oligonucleotide";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL16225";"PYRROLE";"1H-PYRROLE|1H-Pyrrole|AZOLE|DIVINYLENIMINE|FEMA NO. 3386|IMIDOLE|NSC-62777|PYRROLE";"Small molecule";"3.0";"67.09";"2";"3";"1.01";"15.79";"0";"1";"0";"0";"Y";"0.47";"None";"None";"1.05";"1.05";"1";"MOL";"0";"5";"1";"1";"0";"67.0422";"-0.13";"NEUTRAL";"C4H5N";"c1cc[nH]c1";"KAESVJOAVNADME-UHFFFAOYSA-N"
"CHEMBL2146110";"SARIZOTAN HYDROCHLORIDE";"EMD 128130|EMD-128130|EMD128130|SARIZOTAN HCL|SARIZOTAN HYDROCHLORIDE|Sarizotan hydrochloride";"Small molecule";"3.0";"384.88";"";"";"4.37";"34.15";"3";"1";"0";"5";"N";"0.74";"None";"8.86";"4.29";"2.82";"3";"MOL";"0";"26";"3";"1";"0";"348.1638";"-0.72";"BASE";"C22H22ClFN2O";"Cl.Fc1ccc(-c2cncc(CNC[C@H]3CCc4ccccc4O3)c2)cc1";"QDLVYMYXOLGZOD-ZMBIFBSDSA-N"
"CHEMBL4297843";"TORIPALIMAB";"ANTI-PD-I MAB-SHANGHAI JUNSHI|JS-001|JS001|TAB-001|TAB001|TORIPALIMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL5095280";"MONOSIALOTETRAHEXOSYLGANGLIOSIDE SODIUM";"MONOSIALOTETRAHEXOSYLGANGLIOSIDE SODIUM|SYGEN";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL3544993";"AGLATIMAGENE BESADENOVEC";"AGLATIMAGENE BESADENOVEC|AdV-tk|CanAtak|GliAtak|OncAtak|PROSTATA|PancAtak|ProstAtak|Virafir";"Gene";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL2108086";"SULODEXIDE";"SULODEXIDE|VESSEL DUE F";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1929396";"ANAGLIPTIN";"ANAGLIPTIN|CWP-403|SK-0403|SUINY";"Small molecule";"3.0";"383.46";"6";"8";"0.65";"115.42";"7";"2";"0";"6";"N";"0.76";"13.28";"8.29";"-0.54";"-1.48";"2";"MOL";"0";"28";"9";"2";"0";"383.2070";"-1.72";"NEUTRAL";"C19H25N7O2";"Cc1cc2ncc(C(=O)NCC(C)(C)NCC(=O)N3CCC[C@H]3C#N)cn2n1";"LDXYBEHACFJIEL-HNNXBMFYSA-N"
"CHEMBL4297663";"AMBROXOL ACEFYLLINATE";"ACEBROPHYLLINE|AMBROMUCIL|AMBROXOL ACEFYLLINATE|AMBROXOL THEOPHYLLINATE|AMBROXOL-THEOPHYLLINE-7-ACETATE|BRONCOMNES|SURFOLASE";"Small molecule";"3.0";"616.31";"";"";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"MOL";"0";"None";"None";"None";"None";"614.0488";"None";"None";"C22H28Br2N6O5";"Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1";"IPUHJDQWESJTGD-PFWPSKEQSA-N"
"CHEMBL219568";"GUANINE";"2-AMINOHYPOXANTHINE|C.I. NO. 75170 (GUANINE)|CI 75170|GUANINE|VALACYCLOVIR HYDROCHLORIDE, GUANINE-|VALGANCICLOVIR HYDROCHLORIDE IMPURITY B";"Small molecule";"3.0";"151.13";"16";"46";"-0.77";"100.45";"4";"3";"0";"0";"N";"0.46";"9.38";"0.96";"-1.15";"-1.15";"2";"MOL";"0";"11";"6";"4";"0";"151.0494";"-0.06";"NEUTRAL";"C5H5N5O";"Nc1nc2[nH]cnc2c(=O)[nH]1";"UYTPUPDQBNUYGX-UHFFFAOYSA-N"
"CHEMBL2103975";"VAPREOTIDE";"BMY-41606|DP-05-094|RC-160|Sanvar|VAPREOTIDE|Vapreotide acetate";"Protein";"3.0";"1131.40";"2";"19";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"BOTH";"0";"None";"None";"None";"None";"1130.4830";"None";"None";"C57H70N12O9S2";"CC(C)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@H](N)Cc2ccccc2)CSSC[C@@H](C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(N)=O)NC1=O";"SWXOGPJRIDTIRL-KTJGOPLGSA-N"
"CHEMBL4802214";"LUFOTRELVIR";"LUFOTRELVIR|PF-07304814|PF07304814";"Small molecule";"3.0";"552.52";"1";"1";"1.01";"196.15";"7";"6";"2";"13";"N";"0.20";"1.21";"None";"0.19";"-3.35";"2";"MOL";"0";"38";"13";"6";"3";"552.1985";"0.26";"ACID";"C24H33N4O9P";"COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)COP(=O)(O)O)cc12";"FQKALOFOWPDTED-WBAXXEDZSA-N"
"CHEMBL4297654";"BIGUANIDE";"BIGUANIDE";"Small molecule";"3.0";"101.11";"";"";"-1.64";"111.77";"2";"5";"0";"0";"N";"0.19";"None";"12.06";"-1.46";"-6.11";"0";"MOL";"0";"7";"5";"7";"1";"101.0701";"-0.04";"BASE";"C2H7N5";"N=C(N)NC(=N)N";"XNCOSPRUTUOJCJ-UHFFFAOYSA-N"
"CHEMBL2105665";"ELACYTARABINE";"CP 4055|CP-4055|ELACYTARABINE|P-4055";"Small molecule";"3.0";"507.67";"";"";"4.03";"136.90";"9";"3";"1";"18";"N";"0.15";"12.56";"None";"4.65";"4.65";"1";"MOL";"0";"36";"9";"4";"1";"507.3308";"1.17";"NEUTRAL";"C27H45N3O6";"CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O";"FLFGNMFWNBOBGE-FNNZEKJRSA-N"
"CHEMBL2103823";"TASISULAM SODIUM";"LY-573636 SODIUM|LY-573636.NA|LY-573636NA|TASISULAM SODIUM";"Small molecule";"3.0";"437.10";"";"";"3.94";"63.24";"4";"1";"0";"3";"N";"0.83";"5.24";"None";"4.51";"3.59";"2";"MOL";"0";"20";"4";"1";"0";"412.8350";"-2.23";"ACID";"C11H5BrCl2NNaO3S2";"O=C([N-]S(=O)(=O)c1ccc(Br)s1)c1ccc(Cl)cc1Cl.[Na+]";"JCOHXVDKRMWUQP-UHFFFAOYSA-M"
"CHEMBL1922660";"FIBOFLAPON";"AM-803|AM803|FIBOFLAPON|GSK-2190915|GSK2190915|GSK2190915B";"Small molecule";"3.0";"637.85";"19";"41";"8.98";"86.47";"7";"1";"2";"12";"N";"0.14";"4.66";"4.05";"7.92";"5.63";"5";"MOL";"0";"46";"7";"1";"2";"637.2974";"-0.80";"ACID";"C38H43N3O4S";"CCOc1ccc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCc5ccc(C)cn5)ccc43)cc2)cn1";"DFQGDHBGRSTTHX-UHFFFAOYSA-N"
"CHEMBL2109009";"CELLULOSE, MICROCRYSTALLINE";"Avicel PH|CELLULOSE, CRYSTALLINE|CELLULOSE, DISPERSIBLE|CELLULOSE, MICROCRYSTALLINE|CRYSTALLINE CELLULOSE|DISPERSIBLE CELLULOSE|E460|MICROCRYSTALLINE CELLULOSE";"Unknown";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL1512580";"XALIPRODEN";"SR 57746|SR-57746|XALIPRODEN";"Small molecule";"3.0";"381.44";"4";"5";"6.19";"3.24";"1";"0";"1";"4";"N";"0.52";"None";"8.96";"6.23";"4.66";"3";"MOL";"0";"28";"1";"0";"1";"381.1704";"-0.80";"BASE";"C24H22F3N";"FC(F)(F)c1cccc(C2=CCN(CCc3ccc4ccccc4c3)CC2)c1";"WJJYZXPHLSLMGE-UHFFFAOYSA-N"
"CHEMBL3039511";"BEVENOPRAN";"ADL-5945|ADL5945|BEVENOPRAN|CB-5945|CB5-945|CB5945|bevenopran";"Small molecule";"3.0";"386.45";"";"";"2.28";"108.59";"7";"2";"0";"9";"N";"0.64";"13.24";"9.37";"1.06";"-0.90";"2";"MOL";"0";"28";"8";"3";"0";"386.1954";"-0.85";"BASE";"C20H26N4O4";"COc1cc(CNCCC2CCOCC2)ccc1Oc1cnc(C(N)=O)cn1";"ZGCYVRNZWGUXNQ-UHFFFAOYSA-N"
"CHEMBL4594550";"SERPLULIMAB";"HLX-10|HLX10|SERPLULIMAB";"Antibody";"3.0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NONE";"0";"";"";"";"";"";"";"";"";"";""
"CHEMBL479527";"TORCETRAPIB";"CP-529,414|CP-529414|TORCETRAPIB";"Small molecule";"3.0";"600.48";"18";"54";"8.20";"59.08";"4";"0";"2";"5";"N";"0.32";"None";"None";"7.08";"7.08";"2";"MOL";"0";"41";"6";"0";"2";"600.1671";"-0.85";"NEUTRAL";"C26H25F9N2O4";"CCOC(=O)N1c2ccc(C(F)(F)F)cc2[C@@H](N(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)OC)C[C@H]1CC";"CMSGWTNRGKRWGS-NQIIRXRSSA-N"
